frame.time_epoch,frame.len
1732301112.863646000,7306
1732301112.863646000,56538
1732301112.863711000,8754
1732301112.863711000,65226
1732301112.863723000,66
1732301112.863753000,18890
1732301112.863783000,46402
1732301112.863799000,66
1732301112.863818000,46402
1732301112.863846000,18890
1732301112.863849000,66
1732301112.863879000,65226
1732301112.863896000,66
1732301112.863918000,8754
1732301112.863962000,56538
1732301112.863966000,66
1732301112.863981000,66
1732301112.863995000,36266
1732301112.864019000,29026
1732301112.864021000,66
1732301112.864048000,63778
1732301112.864051000,66
1732301112.864074000,66
1732301112.864087000,1514
1732301112.864087000,52194
1732301112.864117000,66
1732301112.864119000,13098
1732301112.864133000,31922
1732301112.864157000,37714
1732301112.864158000,66
1732301112.864188000,27578
1732301112.864193000,66
1732301112.864209000,33370
1732301112.864238000,23234
1732301112.864239000,66
1732301112.864256000,8754
1732301112.864256000,24682
1732301112.864268000,66
1732301112.864290000,39162
1732301112.864310000,66
1732301112.864323000,1514
1732301112.864324000,37714
1732301112.864359000,7154
1732301112.864365000,66
1732301112.864404000,66
1732301112.903117000,114
1732301112.903340000,23234
1732301112.903399000,66
1732301112.903401000,42058
1732301112.903439000,50746
1732301112.903443000,66
1732301112.903468000,14546
1732301112.903494000,66
1732301112.903502000,65226
1732301112.903505000,66
1732301112.903532000,13098
1732301112.903556000,52194
1732301112.903564000,66
1732301112.903575000,66
1732301112.903591000,40610
1732301112.903602000,66
1732301112.903615000,24682
1732301112.903627000,66
1732301112.903643000,66
1732301112.903645000,56538
1732301112.903697000,8754
1732301112.903699000,66
1732301112.903697000,52194
1732301112.903736000,13098
1732301112.903757000,66
1732301112.903768000,66
1732301112.903768000,65226
1732301112.903802000,14546
1732301112.903827000,50746
1732301112.903832000,66
1732301112.903843000,66
1732301112.903872000,42058
1732301112.903877000,66
1732301112.903902000,23234
1732301112.903916000,66
1732301112.903923000,33370
1732301112.903931000,66
1732301112.903960000,66
1732301112.904075000,40610
1732301112.904113000,24682
1732301112.904126000,66
1732301112.904144000,66
1732301112.904152000,65226
1732301112.904178000,2962
1732301112.904221000,62330
1732301112.904230000,66
1732301112.904257000,30474
1732301112.904279000,66
1732301112.904285000,34818
1732301112.904297000,66
1732301112.904316000,66
1732301112.904319000,57986
1732301112.904371000,7306
1732301112.904371000,63778
1732301112.904376000,66
1732301112.904422000,1514
1732301112.904422000,57986
1732301112.904433000,66
1732301112.904465000,7306
1732301112.904466000,43506
1732301112.904477000,66
1732301112.904497000,21786
1732301112.904513000,66
1732301112.904517000,39162
1732301112.904538000,66
1732301112.904551000,26130
1732301112.904559000,66
1732301112.904569000,34818
1732301112.904574000,66
1732301112.904599000,30474
1732301112.904605000,66
1732301112.904621000,30474
1732301112.904630000,66
1732301112.904645000,4410
1732301112.904645000,24682
1732301112.904650000,66
1732301112.904688000,66
1732301112.904688000,40610
1732301112.904719000,46402
1732301112.904730000,66
1732301112.904748000,18890
1732301112.904762000,30474
1732301112.904764000,66
1732301112.904777000,66
1732301112.904786000,29026
1732301112.904794000,66
1732301112.904808000,5858
1732301112.904808000,18890
1732301112.904811000,66
1732301112.904834000,20186
1732301112.904836000,66
1732301112.904859000,66
1732301112.942153000,114
1732301112.942418000,59434
1732301112.942502000,5858
1732301112.942502000,65226
1732301112.942515000,66
1732301112.942540000,21786
1732301112.942569000,43506
1732301112.942595000,66
1732301112.942605000,49298
1732301112.942618000,66
1732301112.942629000,15994
1732301112.942647000,66
1732301112.942659000,66
1732301112.942661000,65226
1732301112.942689000,11650
1732301112.942722000,53642
1732301112.942736000,66
1732301112.942757000,39162
1732301112.942780000,66
1732301112.942782000,26130
1732301112.942815000,66
1732301112.942830000,65226
1732301112.942835000,66
1732301112.942854000,1514
1732301112.942897000,63778
1732301112.942916000,66
1732301112.942937000,29026
1732301112.942965000,36266
1732301112.942973000,66
1732301112.942994000,36266
1732301112.943015000,20338
1732301112.943018000,66
1732301112.943040000,44954
1732301112.943057000,66
1732301112.943076000,47850
1732301112.943088000,66
1732301112.943103000,17442
1732301112.943119000,66
1732301112.943131000,55090
1732301112.943136000,66
1732301112.943184000,10202
1732301112.943184000,52194
1732301112.943193000,66
1732301112.943220000,13098
1732301112.943252000,66
1732301112.943255000,65226
1732301112.943267000,66
1732301112.943284000,14546
1732301112.943312000,50746
1732301112.943322000,66
1732301112.943339000,66
1732301112.943346000,42058
1732301112.943370000,23234
1732301112.943372000,66
1732301112.943395000,39162
1732301112.943403000,66
1732301112.943423000,66
1732301112.943429000,26130
1732301112.943450000,66
1732301112.943459000,49298
1732301112.943470000,66
1732301112.943492000,17442
1732301112.943509000,66
1732301112.943521000,55090
1732301112.943526000,66
1732301112.943579000,10202
1732301112.943579000,55090
1732301112.943592000,66
1732301112.943609000,10202
1732301112.943609000,17442
1732301112.943630000,36266
1732301112.943649000,11650
1732301112.943651000,66
1732301112.943661000,24682
1732301112.943679000,20338
1732301112.943696000,20338
1732301112.943702000,66
1732301112.943710000,15994
1732301112.943725000,18890
1732301112.943744000,21786
1732301112.943745000,66
